"visitorID","age","gender","twodrinksweek","exerciseweekly","pjam_metallica_gnr","avg_rides_per_visit","lobclaw"
3165,51,1,0,1,0,13,1
3173,31,0,1,0,1,15,1
3176,36,1,1,1,0,11,0
3178,15,1,0,0,0,12,1
3179,38,0,0,1,0,17,0
3180,35,1,1,1,1,12,1
3182,23,0,1,0,1,16,1
3187,24,1,0,0,1,14,1
3190,28,0,0,0,0,13,0
3191,47,0,1,1,0,11,0
3200,44,0,1,0,0,11,0
3201,29,0,1,1,0,11,1
3212,28,1,1,0,0,11,0
3215,31,1,1,0,0,12,1
3216,34,1,1,1,1,14,1
3217,59,0,1,0,0,11,1
3222,45,0,1,1,0,11,1
3230,36,1,0,0,0,11,1
3234,35,0,1,0,0,11,1
3235,15,1,0,1,0,11,1
3241,26,1,1,1,0,13,1
3245,28,1,0,0,0,12,1
3246,31,0,0,0,0,12,1
3250,48,0,1,0,0,11,1
3251,40,0,1,1,1,11,1
3257,38,0,1,1,0,14,1
3269,29,1,1,0,0,12,1
3274,59,0,1,0,1,14,1
3280,32,0,0,1,0,11,1
3282,39,1,1,0,0,13,1
3286,42,0,0,0,0,13,1
3292,28,0,1,1,1,11,1
3293,44,0,0,0,0,13,1
3301,24,1,0,0,0,11,0
3303,39,1,1,1,0,11,1
3304,31,1,0,1,0,14,1
3311,37,0,1,1,0,14,0
3313,38,0,1,1,0,12,1
3314,32,1,1,1,0,11,1
3323,34,1,1,0,0,15,1
3324,30,0,0,0,1,11,1
3325,40,1,1,0,1,11,0
3329,42,0,1,1,1,13,1
3330,39,0,1,1,0,12,1
3333,45,0,1,0,1,15,1
3334,52,0,0,1,0,11,1
3340,20,0,1,1,0,11,1
3345,31,0,0,0,1,11,1
3346,32,0,0,0,0,12,1
3348,40,0,0,0,0,12,1
3350,38,0,0,0,0,15,1
3354,41,0,1,0,0,12,1
3358,36,0,1,0,1,14,1
3363,40,1,1,0,0,12,0
3367,32,0,1,1,0,14,1
3371,26,0,1,1,0,11,0
3373,45,0,1,0,0,12,0
3379,39,0,0,0,0,13,1
3385,38,1,0,0,1,12,1
3386,21,1,1,0,0,11,1
3387,35,0,0,0,0,11,0
3390,31,1,1,0,1,12,1
3392,42,1,1,0,0,12,1
3394,27,0,1,0,0,15,1
3396,25,0,1,1,1,11,1
3398,55,1,1,0,0,11,1
3401,31,1,0,1,1,12,1
3402,36,0,1,0,1,13,1
3404,26,1,0,0,0,12,1
3407,32,0,1,1,0,11,1
3411,27,1,0,0,0,13,0
3412,39,1,0,0,0,12,1
3418,40,1,1,0,0,14,1
3424,27,1,1,1,0,12,1
3428,17,1,1,0,0,15,1
3430,34,0,1,0,1,13,0
3439,35,0,1,0,0,12,1
3441,36,1,0,0,0,12,1
3444,27,1,1,1,1,16,1
3451,26,1,0,0,1,11,1
3453,28,0,1,0,0,14,1
3462,22,0,1,0,0,13,1
3471,41,1,1,0,1,13,1
3473,34,0,1,1,0,11,1
3475,44,1,1,1,0,12,0
3483,31,1,1,0,1,13,0
3484,31,0,1,0,0,11,1
3491,47,1,1,0,0,12,0
3493,33,1,0,1,0,11,0
3495,33,1,0,0,0,14,1
3498,33,1,0,1,0,12,1
3499,50,1,1,0,0,13,1
3501,41,1,1,1,0,14,1
3508,50,0,1,0,0,15,1
3518,38,0,1,0,0,11,1
3534,53,0,0,0,0,11,1
3537,34,1,1,0,0,11,1
3543,38,1,1,0,0,11,1
3545,42,0,1,1,0,11,1
3547,37,0,1,1,0,15,1
3550,44,0,1,0,0,11,0
3551,38,0,1,0,1,16,0
3554,30,1,0,1,0,11,1
3561,50,1,0,1,0,13,0
3566,15,0,0,0,0,11,0
3567,43,0,1,0,0,13,1
3568,38,0,0,0,0,15,1
3582,36,1,1,0,0,14,1
3583,34,1,0,0,0,16,0
3586,28,1,1,0,0,13,1
3588,44,0,1,0,0,11,0
3593,25,1,1,1,1,13,1
3595,45,0,0,1,1,11,1
3597,34,0,1,0,0,16,0
3600,49,0,1,1,0,16,1
3602,42,1,0,1,0,11,1
3603,41,1,1,0,1,11,1
3604,52,1,0,0,0,12,1
3608,30,0,1,0,0,12,1
3612,27,0,1,1,0,13,1
3613,46,0,1,0,1,12,1
3617,27,0,0,1,0,14,1
3618,31,1,1,0,0,16,1
3619,24,0,1,1,0,11,1
3623,26,1,1,0,0,13,1
3626,40,0,0,1,1,13,1
3637,49,1,0,0,1,14,1
3638,36,1,0,0,0,12,1
3641,31,1,1,0,0,11,1
3643,39,1,1,1,0,11,1
3646,34,0,1,0,0,12,0
3647,26,1,1,0,0,14,1
3652,34,1,0,1,0,11,0
3653,32,0,1,1,0,13,1
3656,31,1,0,1,1,12,0
3661,27,0,1,0,1,12,1
3662,41,1,1,0,0,11,1
3665,36,1,0,1,0,12,1
3673,39,0,0,0,0,11,1
3677,41,1,1,1,0,12,1
3691,23,0,0,0,0,14,1
3693,43,1,0,0,1,12,0
3694,34,0,0,1,1,12,1
3707,40,0,1,1,0,13,1
3710,46,1,1,1,0,13,1
3715,27,1,0,0,0,11,1
3719,36,0,1,1,0,12,1
3720,32,1,1,0,0,12,1
3722,22,0,0,0,0,12,1
3724,51,0,1,0,1,14,1
3729,35,0,1,1,0,14,1
3733,32,1,1,1,0,13,1
3735,25,0,0,0,1,11,1
3740,41,1,1,0,1,11,1
3744,33,1,1,0,1,11,0
3746,33,1,1,0,0,13,1
3751,27,1,1,0,1,14,1
3754,47,0,1,0,1,14,1
3760,38,0,1,1,0,11,1
3766,27,0,1,0,0,12,0
3767,27,1,1,0,0,11,0
3772,38,1,0,0,0,11,1
3775,42,0,0,0,0,11,1
3777,42,0,1,0,0,11,1
3779,24,1,1,0,0,13,1
3781,30,1,1,1,0,12,1
3782,30,1,1,1,0,11,1
3787,34,0,1,0,1,11,0
3793,34,1,0,0,0,12,1
3796,32,1,0,0,0,12,1
3802,29,1,0,1,0,11,1
3805,44,1,1,0,1,15,1
3807,44,1,0,0,0,11,1
3808,39,0,1,0,1,12,0
3812,31,0,0,1,1,11,1
3818,35,0,1,0,0,12,1
3819,34,1,1,1,0,13,1
3825,32,1,0,0,0,13,1
3827,34,1,1,1,0,11,0
3828,33,0,0,1,0,12,1
3840,42,1,1,0,0,12,1
3843,32,0,0,0,0,12,1
3847,38,0,1,0,0,13,1
3850,32,0,1,1,0,12,1
3853,38,0,0,1,1,11,0
3854,30,0,1,1,1,12,1
3857,34,1,0,0,0,14,1
3860,41,0,1,1,1,14,0
3862,36,0,0,0,0,14,0
3865,37,0,1,0,0,14,1
3866,29,0,0,1,0,11,1
3872,27,0,0,1,0,11,1
3873,30,0,1,0,0,11,0
3877,42,1,1,0,0,11,1
3882,40,1,1,1,0,11,1
3883,38,1,1,0,1,11,1
3884,44,0,0,0,0,16,1
3890,32,0,0,0,0,13,1
3896,39,1,0,1,0,12,0
3903,28,1,1,1,0,11,1
3904,28,1,1,1,0,14,1
3906,40,1,1,0,1,12,1
3917,27,0,1,1,0,20,1
3920,30,0,1,0,1,13,1
3921,33,0,1,1,0,21,1
3925,32,1,1,0,0,12,1
3927,31,0,0,0,0,12,1
3930,22,0,1,0,0,11,1
3933,41,1,1,0,0,11,1
3940,28,0,0,0,0,13,1
3944,43,1,1,0,0,11,0
3952,40,0,1,0,0,12,1
3958,30,0,1,0,1,12,1
3963,39,0,1,0,0,13,1
3971,44,0,1,1,0,11,0
3972,37,1,1,0,0,11,1
3973,28,0,0,1,0,15,1
3986,42,1,1,0,0,13,1
3989,30,1,1,1,0,16,1
3990,31,0,0,1,0,11,1
3992,34,1,1,0,1,12,0
3993,36,0,0,1,1,12,1
3995,31,1,1,1,0,11,1
3996,27,1,0,1,1,15,1
3997,26,0,0,0,0,11,1
3998,45,1,1,1,0,11,1
3999,34,1,1,1,0,16,1
4004,37,0,1,1,0,14,0
4005,40,0,0,1,0,11,1
4007,33,0,1,1,0,11,1
4011,15,0,1,1,1,15,0
4016,33,1,1,1,1,13,1
4017,38,0,1,0,0,11,0
4018,37,0,1,0,0,12,0
4019,32,1,0,1,0,13,1
4024,46,0,0,0,1,12,1
4028,33,1,1,1,0,15,1
4030,42,0,1,0,0,12,1
4043,40,1,1,1,0,12,1
4045,26,0,1,1,0,17,1
4048,29,0,0,0,1,13,0
4057,35,0,1,1,0,13,0
4060,32,0,1,0,1,12,1
4065,35,0,1,1,0,12,1
4066,20,0,1,0,1,13,1
4071,36,1,1,1,0,14,1
4074,30,0,1,0,1,13,1
4077,48,1,1,1,1,12,1
4082,30,0,1,0,1,14,0
4084,28,1,1,1,0,13,1
4094,43,0,0,1,0,12,1
4095,35,1,1,0,0,14,1
4102,35,1,0,1,0,11,1
4106,37,0,1,1,0,14,0
4109,48,1,0,0,1,14,1
4110,15,0,1,0,1,11,1
4112,27,1,1,0,0,12,1
4116,25,1,0,0,0,15,0
4121,38,0,0,0,0,12,1
4122,39,0,1,1,0,11,1
4123,27,1,1,1,0,11,1
4126,27,0,1,1,0,11,1
4131,33,1,0,0,0,13,1
4136,35,1,0,0,1,11,1
4144,30,0,0,1,0,18,1
4146,48,0,1,0,1,12,0
4156,16,0,0,0,1,13,1
4158,33,0,1,0,0,14,0
4161,33,1,0,0,0,13,0
4163,37,0,0,0,0,12,0
4174,32,0,0,0,0,12,1
4181,31,0,1,1,0,12,1
4185,27,1,1,1,1,16,0
4186,50,1,0,1,0,11,1
4188,35,1,1,0,0,15,1
4190,37,0,1,0,0,12,1
4191,42,0,1,1,1,13,1
4193,15,1,0,1,0,12,1
4201,30,1,1,0,0,13,1
4203,31,0,1,0,0,11,1
4209,47,1,1,0,0,11,1
4216,36,0,1,1,0,11,1
4219,38,0,0,1,0,12,1
4221,48,0,1,1,0,14,1
4225,33,1,0,0,0,13,1
4232,31,1,0,1,1,12,0
4237,32,0,0,1,0,13,0
4242,32,1,0,0,0,14,1
4246,29,1,0,1,1,13,1
4247,34,1,1,0,0,13,0
4248,29,1,1,1,0,13,1
4257,50,1,1,0,0,11,1
4259,27,1,0,0,0,13,0
4261,29,1,0,0,1,13,1
4264,44,0,0,1,0,11,1
4275,40,1,0,0,0,13,0
4276,36,0,1,1,0,14,1
4278,36,1,1,1,1,12,0
4279,38,1,1,0,0,11,1
4280,37,0,1,0,0,12,1
4284,46,1,0,0,1,12,1
4288,30,0,1,0,0,14,1
4289,34,1,1,1,0,14,0
4290,37,1,1,0,0,11,0
4293,48,0,0,1,0,12,1
4303,43,1,1,0,0,20,1
4309,28,1,1,0,0,12,1
4310,39,1,1,1,0,11,1
4311,47,1,1,0,0,14,0
4315,27,0,1,1,0,11,0
4316,39,1,1,0,0,12,1
4317,42,0,0,0,0,12,1
4321,39,0,1,0,0,15,1
4323,49,1,0,0,0,13,1
4328,29,1,0,0,0,12,1
4330,39,0,1,0,0,11,1
4334,19,0,1,0,0,11,1
4338,31,0,1,1,0,13,0
4341,34,0,0,0,0,11,0
4342,24,0,1,0,0,13,0
4345,39,0,0,0,0,12,1
4350,35,0,0,0,1,12,0
4355,41,1,1,0,0,11,1
4358,41,0,1,1,0,11,1
4359,35,0,0,0,0,11,1
4361,43,1,0,1,0,11,1
4363,47,1,0,1,0,13,1
4364,38,1,0,0,0,13,0
4365,34,0,1,0,1,11,1
4370,46,0,0,0,0,12,0
4371,27,0,1,1,0,13,1
4376,39,1,1,0,1,14,1
4382,22,0,1,0,0,11,1
4390,32,1,1,1,1,12,1
4395,50,1,1,1,0,11,1
4397,40,0,1,1,0,11,1
4400,33,1,1,1,1,11,1
4401,40,0,1,0,1,11,1
4412,29,0,1,1,0,12,1
4414,45,1,1,1,1,13,1
4425,23,0,1,1,0,14,0
4432,29,1,0,0,0,13,1
4437,47,1,1,0,0,11,1
4453,23,0,1,0,0,13,1
4454,43,1,1,0,0,12,1
4469,26,0,0,0,0,11,1
4470,25,0,0,0,1,11,1
4472,37,1,1,0,1,15,1
4473,29,1,0,0,0,16,1
4478,38,1,1,0,0,11,1
4481,21,1,1,1,0,12,1
4482,34,1,0,0,1,12,1
4488,37,0,0,1,1,16,1
4489,35,0,0,0,1,11,0
4490,39,1,1,1,1,12,1
4501,38,1,0,0,0,15,1
4502,31,0,0,0,0,12,1
4504,41,0,1,0,0,12,1
4507,32,0,0,0,0,11,1
4514,38,0,1,0,0,12,1
4520,45,1,1,0,1,15,1
4523,35,1,1,0,0,11,1
4525,50,1,1,0,0,12,1
4529,38,1,0,1,1,11,1
4532,26,1,1,0,0,13,1
4536,33,0,1,0,1,15,1
4537,38,0,0,0,0,12,1
4542,22,1,1,0,0,11,1
4545,39,0,1,1,0,11,0
4546,29,0,1,0,0,18,1
4547,41,1,1,1,0,12,1
4551,33,1,0,0,1,11,1
4554,15,0,1,0,0,12,1
4555,34,0,1,0,0,11,1
4561,23,1,0,1,1,12,1
4566,34,0,1,0,0,11,0
4568,38,0,1,0,0,11,1
4570,36,1,1,0,0,11,0
4576,28,0,1,0,1,12,0
4583,36,0,0,0,0,11,1
4585,26,1,1,1,0,11,1
4589,31,0,1,0,0,13,0
4590,43,0,0,0,0,11,0
4593,39,0,1,0,0,11,1
4595,22,0,1,0,1,13,1
4596,31,1,1,1,0,11,1
4598,35,1,1,0,0,11,1
4600,37,0,1,1,0,12,0
4610,17,0,1,0,1,11,1
4611,29,1,1,1,0,15,1
4613,22,0,0,0,0,11,1
4626,32,1,1,1,0,13,1
4629,32,0,1,0,0,12,1
4634,37,1,0,1,0,11,1
4640,43,0,1,1,0,12,1
4643,15,1,1,1,0,12,1
4647,32,0,0,1,1,15,1
4649,39,0,1,1,1,11,1
4651,34,0,1,0,0,11,1
4652,31,1,0,0,0,11,1
4655,25,0,1,0,0,15,1
4658,44,1,1,1,0,13,1
4662,28,0,1,0,0,12,1
4664,40,1,1,0,0,12,1
4671,33,0,0,0,0,11,1
4675,36,0,1,1,0,14,1
4681,45,1,0,0,0,15,1
4683,31,0,1,1,0,14,0
4684,39,0,0,1,0,14,1
4686,35,0,0,0,1,14,1
4696,30,1,1,0,0,14,1
4707,35,0,1,1,0,12,1
4711,37,1,0,1,0,12,1
4713,35,0,0,0,0,11,0
4721,42,0,1,0,0,11,1
4728,43,0,1,0,1,11,1
4730,21,1,0,0,0,11,1
4731,30,1,0,1,0,12,1
4733,22,1,1,0,0,11,1
4735,37,0,1,0,0,13,1
4739,29,1,1,1,0,16,1
4741,25,1,1,0,0,15,1
4748,33,0,1,1,1,11,0
4749,15,1,0,1,0,12,1
4763,36,0,1,1,0,12,1
4764,34,1,1,0,1,13,1
4767,37,1,1,0,0,13,1
4775,39,1,0,0,0,13,1
4776,26,1,1,1,0,11,1
4777,28,1,0,0,1,13,1
4781,34,1,1,1,0,14,1
4790,40,1,1,0,0,13,0
4791,27,0,1,0,0,11,1
4798,31,1,1,0,0,16,1
4804,47,1,1,0,0,12,0
4806,27,1,0,0,0,12,1
4810,37,1,1,0,0,11,0
4815,43,1,0,1,0,11,1
4820,35,1,0,0,1,13,1
4827,42,1,1,0,0,13,1
4828,46,0,0,1,0,12,0
4832,22,1,0,1,1,12,1
4840,37,1,0,0,0,12,0
4844,27,0,1,1,0,13,1
4847,33,1,1,1,1,12,1
4852,38,1,0,0,0,11,1
4856,41,1,0,0,0,13,1
4863,40,0,0,0,0,14,1
4864,27,0,0,1,0,11,1
4865,35,1,1,1,0,11,0
4868,31,0,1,1,0,12,1
4870,29,0,1,0,1,13,1
4871,35,1,1,0,0,12,0
4875,51,0,1,0,0,13,1
4884,33,1,1,1,1,16,1
4885,38,0,1,0,1,11,1
4887,52,0,1,0,0,11,1
4894,32,1,0,1,1,11,1
4910,35,0,1,0,0,13,0
4914,24,0,1,1,0,14,1
4915,49,1,1,1,1,12,1
4918,45,0,1,0,0,11,1
4920,29,0,1,0,0,14,1
4921,40,1,1,1,1,12,1
4923,21,1,0,0,1,14,1
4924,32,1,1,1,0,11,1
4932,38,1,1,0,1,11,1
4933,42,1,0,0,1,14,1
4934,27,0,0,0,0,12,1
4949,32,0,1,0,0,11,1
4954,37,0,0,0,1,11,1
4956,42,0,0,1,1,14,0
4957,33,0,1,0,0,14,1
4963,23,1,1,0,0,12,1
4967,29,1,1,1,0,11,0
4977,25,0,1,0,1,12,1
4980,38,0,0,0,0,14,1
4985,32,0,1,1,1,13,1
4988,36,0,1,1,0,14,0
4997,28,0,1,0,0,12,1
5011,30,0,0,1,0,17,1
5014,39,0,0,0,0,14,1
5017,38,0,0,0,0,11,1
5018,32,1,0,0,0,11,1
5022,27,0,1,0,0,13,1
5023,49,1,1,0,0,12,1
5024,35,0,1,0,0,12,0
5025,20,1,1,1,0,12,1
5029,41,1,0,0,0,13,1
5033,43,1,1,0,0,13,1
5038,39,0,1,0,0,14,1
5040,28,1,1,0,0,11,1
5043,38,1,1,1,0,13,1
5049,35,1,0,0,0,11,1
5055,44,1,1,1,1,11,1
5057,35,1,1,1,0,11,1
5059,31,1,1,1,0,14,1
5062,26,1,1,1,0,11,1
5065,32,0,1,0,0,12,1
5070,30,0,1,0,1,11,1
5071,43,1,0,1,0,11,1
5087,34,0,1,0,0,12,1
5089,36,1,0,1,0,11,1
5092,36,0,1,0,0,12,1
5094,39,0,0,0,0,11,1
5099,37,1,0,1,0,13,0
5108,24,1,0,0,0,11,1
5113,43,0,1,0,0,11,1
5121,27,1,0,1,1,13,1
5127,33,1,1,0,1,13,0
5128,52,1,1,0,0,11,1
5129,28,1,0,0,0,11,1
5132,24,0,0,0,1,12,1
5136,44,1,1,1,0,11,1
5138,36,1,1,1,0,19,1
5139,45,1,1,1,0,11,0
5142,16,1,1,0,0,12,0
5144,43,0,1,0,0,13,0
5145,23,1,0,1,0,16,1
5154,21,0,0,0,1,12,1
5161,22,1,0,0,0,13,0
5163,46,1,0,0,0,12,1
5176,56,0,1,0,0,11,1
5178,52,0,1,0,0,13,1
5183,48,1,1,0,1,11,0
5189,42,1,1,0,0,12,0
5190,30,0,1,0,1,12,1
5193,32,1,0,0,1,12,0
5194,38,1,1,0,1,12,0
5198,33,0,1,1,0,12,1
5207,31,1,1,0,1,17,1
5208,28,1,1,0,0,14,1
5209,29,1,1,0,0,14,1
5213,24,1,0,0,0,12,0
5215,27,1,1,1,1,13,0
5218,40,1,1,0,0,12,1
5227,30,1,1,1,0,11,1
5229,43,1,1,1,0,12,1
5234,53,0,1,0,1,14,1
5237,27,1,1,1,0,12,0
5238,34,0,1,0,0,11,0
5242,22,1,1,1,0,12,0
5245,38,1,1,1,0,14,1
5246,36,0,0,0,1,12,1
5252,37,1,1,1,0,13,1
5257,33,0,0,0,1,13,1
5270,26,0,0,0,0,11,1
5275,39,0,0,0,1,11,1
5279,29,1,0,0,0,14,1
5288,21,1,1,0,0,11,1
5292,38,0,0,1,0,12,1
5293,30,1,1,1,0,14,1
5300,29,0,1,1,1,13,1
5304,42,0,0,1,0,12,1
5306,30,1,0,0,0,12,0
5311,53,1,1,1,0,13,1
5316,51,1,1,0,0,14,1
5336,51,0,1,1,0,12,1
5338,22,0,1,0,1,14,0
5340,39,1,1,0,1,11,0
5344,39,1,1,0,0,14,1
5345,35,1,0,1,0,12,1
5349,24,0,0,0,0,16,1
5352,27,0,0,1,0,14,1
5361,40,1,1,0,0,13,1
5366,39,0,1,0,1,11,0
5367,48,1,1,0,0,11,1
5368,47,1,1,1,0,11,1
5370,47,1,1,1,0,12,1
5371,39,1,1,1,0,11,0
5373,34,1,1,1,0,12,1
5376,38,1,0,0,0,11,1
5378,39,0,1,0,1,14,1
5385,33,0,1,0,1,11,1
5387,41,0,0,1,0,12,1
5396,24,0,1,0,0,12,1
5403,52,0,0,0,0,11,1
5409,40,0,0,0,1,12,1
5411,36,1,1,0,1,11,0
5413,45,1,0,1,0,11,0
5416,38,0,1,0,0,11,0
5423,40,0,1,0,0,11,0
5424,32,0,1,0,0,11,1
5426,23,1,1,0,0,11,1
5428,25,0,1,1,0,12,1
5429,15,0,1,0,0,13,1
5431,28,0,1,0,0,12,1
5434,44,1,1,0,0,11,1
5436,26,0,1,0,1,11,1
5437,38,0,0,0,1,13,1
5440,29,0,0,1,0,12,1
5441,45,0,1,0,0,12,0
5442,36,1,0,0,0,12,0
5443,41,0,1,0,0,13,1
5444,30,1,1,0,0,13,1
5447,25,0,0,1,0,11,0
5454,38,0,1,0,0,11,1
5456,34,1,1,0,0,11,1
5457,39,0,1,0,0,13,1
5458,37,0,1,1,0,11,1
5461,44,0,0,0,0,13,1
5468,26,0,1,1,0,12,1
5478,45,1,1,0,1,12,1
5488,15,1,1,1,0,12,0
5492,30,1,1,1,0,14,0
5493,46,1,1,0,0,11,1
5499,40,1,1,0,0,11,1
5507,37,1,1,1,0,13,0
5512,39,1,1,0,1,12,1
5513,25,1,0,1,0,13,1
5524,49,1,1,0,0,14,1
5528,16,1,0,1,0,11,1
5529,23,1,1,1,0,13,0
5531,55,1,1,0,1,13,1
5532,52,0,1,1,0,12,1
5547,30,0,1,1,0,12,1
5555,38,0,1,0,1,11,0
5566,32,1,1,0,0,13,1
5570,35,1,1,0,1,11,1
5574,47,1,1,0,0,11,0
5576,32,1,1,0,0,12,0
5579,24,1,1,1,0,13,1
5583,24,0,1,1,0,15,1
5591,28,0,1,1,1,11,1
5593,40,1,0,0,0,13,1
5597,25,1,1,1,0,11,1
5599,29,1,1,1,0,12,1
5600,32,0,1,1,1,13,1
5603,33,0,0,0,0,12,1
5616,29,0,0,1,1,12,1
5622,25,1,1,1,0,13,1
5623,35,0,0,0,0,13,1
5624,19,0,0,0,0,11,1
5626,31,0,0,0,1,14,1
5633,19,0,0,0,1,14,1
5634,35,0,0,1,1,12,1
5645,32,0,0,1,0,12,0
5647,40,0,1,0,1,14,1
5660,32,1,0,0,1,11,0
5665,33,0,1,0,0,13,0
5667,39,1,1,0,1,13,1
5674,43,0,0,1,0,15,0
5675,32,1,0,0,0,11,1
5678,31,1,1,0,1,14,1
5679,31,0,1,1,0,13,0
5682,32,1,1,0,0,13,1
5684,36,0,0,1,0,12,1
5685,34,0,1,1,0,11,1
5694,44,1,1,1,0,11,1
5702,44,0,0,0,0,16,0
5705,42,0,1,0,1,12,0
5710,38,1,1,0,0,11,1
5712,30,1,1,1,1,11,0
5713,34,0,1,0,0,15,1
5714,48,1,1,1,1,16,1
5715,45,0,0,1,1,11,0
5717,48,0,0,1,0,15,1
5718,24,1,0,0,0,13,1
5723,30,0,1,0,1,11,1
5724,39,1,0,0,1,13,1
5726,26,1,1,1,0,14,1
5727,34,1,1,0,0,11,1
5728,20,0,0,0,0,11,0
5729,33,1,1,0,0,12,1
5730,30,1,1,0,0,13,1
5731,42,1,0,0,1,16,1
5741,24,0,0,0,0,11,0
5756,30,0,0,1,0,11,1
5758,21,1,1,0,0,12,1
5762,23,0,1,0,0,13,1
5765,39,1,1,0,0,13,1
5774,40,0,0,0,0,12,0
5775,31,0,0,1,0,11,1
5778,45,1,1,0,0,11,1
5779,42,0,1,0,0,16,0
5781,23,0,0,0,0,12,0
5788,42,1,1,1,0,14,0
5790,38,1,0,1,0,14,0
5793,38,0,0,1,0,17,1
5798,35,0,1,0,1,13,1
5799,38,1,1,0,0,11,1
5802,31,0,0,1,0,11,1
5804,40,0,1,1,0,11,1
5806,53,1,1,0,0,11,1
5813,39,1,1,0,0,12,1
5817,35,1,0,1,0,14,1
5819,37,1,1,0,1,12,1
5822,28,0,1,0,0,14,1
5828,38,1,1,1,1,11,0
5836,47,0,1,1,1,16,1
5841,33,0,1,0,0,12,1
5844,53,1,0,1,0,12,1
5847,31,0,1,1,0,11,1
5848,35,1,0,0,0,13,1
5850,31,1,1,1,0,12,0
5853,30,1,0,0,1,14,1
5857,34,1,1,0,0,12,1
5858,25,0,0,0,0,13,1
5859,29,0,0,0,1,15,1
5866,32,0,1,0,0,13,1
5870,24,0,1,0,1,12,0
5872,38,0,1,0,0,14,1
5873,28,1,1,1,0,12,1
5874,23,0,0,0,0,12,1
5875,32,1,1,0,0,13,0
5877,39,1,1,0,0,13,1
5879,31,1,0,0,0,13,1
5883,26,1,0,0,0,12,1
5884,45,0,0,0,0,11,1
5885,44,0,1,1,0,14,1
5888,35,1,0,1,0,14,1
5889,41,1,1,0,1,11,1
5905,24,1,0,0,0,11,1
5907,37,0,1,0,0,13,1
5909,26,1,1,1,0,11,1
5911,30,0,1,0,0,16,0
5917,34,1,0,0,0,11,0
5919,23,1,1,1,1,12,1
5922,31,0,0,0,0,12,1
5927,51,0,0,0,0,11,1
5932,45,0,0,0,0,14,1
5933,27,0,1,0,0,14,1
5936,27,1,1,0,0,11,1
5937,44,1,1,0,0,11,1
5943,51,1,0,1,0,12,1
5946,39,0,1,1,0,15,1
5947,28,1,1,1,0,12,1
5951,31,1,1,0,0,11,1
5957,42,1,1,0,0,11,1
5958,25,0,0,0,0,13,1
5959,31,0,1,1,0,11,1
5966,38,0,1,0,0,12,1
5969,20,1,0,1,0,13,1
5970,28,0,1,1,0,15,0
5974,35,0,0,1,0,12,1
5976,30,0,1,0,0,12,1
5980,26,0,1,1,0,13,1
5984,32,1,1,0,0,14,1
5985,43,0,1,1,1,12,1
5986,36,0,0,1,0,11,1
5987,41,1,1,0,1,13,1
5988,27,1,0,0,1,11,1
5997,24,0,0,0,0,12,1
6002,28,1,0,1,0,11,0
6003,39,1,0,1,0,13,1
6004,26,0,0,0,1,12,1
6009,37,0,0,0,0,14,1
6011,34,0,0,0,1,12,1
6019,48,0,1,0,0,14,1
6020,45,1,0,1,1,12,1
6032,49,1,1,0,0,11,1
6037,37,0,1,0,0,14,1
6050,34,1,0,0,0,13,1
6052,24,1,1,0,0,13,0
6054,34,1,1,0,0,11,1
6055,49,0,0,0,0,12,1
6058,22,0,1,0,1,14,1
6060,49,1,1,1,1,12,1
6063,35,1,1,0,0,11,1
6065,15,1,0,0,1,13,1
6074,29,0,1,1,0,11,1
6080,48,1,0,0,0,11,1
6084,44,0,1,1,1,11,1
6090,21,1,0,1,0,11,1
6091,39,1,0,0,0,14,1
6097,27,1,1,1,1,11,1
6098,26,0,1,1,0,17,1
6100,40,1,1,1,0,11,0
6113,47,1,1,0,1,11,0
6114,36,1,1,0,0,12,0
6117,29,0,1,1,0,12,0
6121,40,1,1,0,0,12,1
6125,35,1,1,0,1,11,0
6127,24,0,0,0,0,11,1
6128,22,0,0,0,0,13,1
6129,28,1,1,0,0,11,1
6131,44,1,1,0,1,11,1
6133,31,1,1,0,0,11,1
6134,20,0,0,1,1,12,1
6138,43,1,0,0,0,13,1
6139,41,0,1,0,0,12,0
6155,35,0,1,0,0,15,1
6164,34,0,0,0,0,11,0
6171,29,1,1,0,0,13,0
6172,42,1,1,1,0,12,0
6174,40,0,0,0,1,11,1
6187,31,0,0,1,0,11,1
6192,41,0,1,1,0,14,0
6193,35,0,1,0,0,11,1
6194,45,0,0,1,0,11,0
6196,29,0,0,0,0,11,1
6197,43,1,1,0,0,15,1
6202,30,0,0,0,0,12,0
6214,35,0,1,1,0,13,0
6215,37,0,0,0,1,11,1
6222,38,0,0,0,1,11,0
6225,46,1,1,0,0,14,0
6228,41,1,1,1,0,11,1
6229,21,1,0,1,0,12,1
6235,46,0,1,1,0,12,1
6236,29,0,0,0,0,15,1
6239,42,0,0,0,0,18,0
6241,29,0,1,1,0,11,1
6247,38,1,0,0,0,11,1
6254,29,0,1,1,1,11,1
6256,25,1,1,0,0,12,1
6259,38,0,0,0,0,14,0
6260,39,1,0,0,0,15,1
6263,25,0,1,0,1,11,1
6270,36,0,1,0,0,14,1
6276,46,0,1,0,0,12,1
6278,37,1,1,1,0,13,1
6285,32,0,0,1,0,11,1
6288,49,1,1,0,0,11,0
6291,38,1,1,0,0,11,1
6293,44,1,1,0,0,12,1
6294,46,1,1,0,0,11,1
6298,46,1,1,0,0,14,1
6299,21,1,1,1,0,15,1
6300,21,1,1,1,0,13,0
