"bundleID","live_science","live_nature","live_magic","dance_troupes","sing_styles","comedy_styles","show_length","avg_rating"
234,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Wiggles","Open Mic","30",4.92274196798887
235,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Improv","10",4.0556662228074
236,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Improv","20",6.36958408957602
237,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Improv","30",7.18962903120837
238,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Slapstick","10",4.28431514326891
239,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Slapstick","20",8.48832325645565
240,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Slapstick","30",6.64958758046045
241,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Open Mic","10",3.96453635506715
242,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Open Mic","20",4.92054021823791
243,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Italian Opera","Open Mic","30",6.31347057568651
244,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Improv","10",2.53260252240251
245,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Improv","20",0.581748143536296
246,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Improv","30",2.92999797018659
247,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Slapstick","10",6.06290444930486
248,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Slapstick","20",2.05139251061114
249,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Slapstick","30",4.7906532642512
250,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Open Mic","10",2.63718848987467
251,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Open Mic","20",6.26626413107326
252,"Liquid Air Show","All About Crustaceans","Mind Reader","Salsa Vida","Open Mic","Open Mic","30",4.5042925462244
253,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Improv","10",9.16103079002351
254,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Improv","20",5.17517434383964
255,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Improv","30",4.15219724677341
256,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Slapstick","10",4.24936067870562
257,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Slapstick","20",5.46723343327527
258,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Slapstick","30",8.79131496130382
259,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Open Mic","10",6.59413028432972
260,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Open Mic","20",8.0473138656002
261,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Beatles","Open Mic","30",4.80585185593425
262,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Improv","10",4.36855688615003
263,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Improv","20",8.28531865262796
264,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Improv","30",8.23924781425485
265,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Slapstick","10",9.15936216203316
266,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Slapstick","20",7.06418092539402
267,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Slapstick","30",5.88251767656143
268,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Open Mic","10",6.49370701573239
269,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Open Mic","20",5.07351732284129
270,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Wiggles","Open Mic","30",5.86580688588763
271,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Improv","10",8.82133773473475
272,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Improv","20",5.19902877964699
273,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Improv","30",5.8861164662025
274,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Slapstick","10",3.98394288506969
275,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Slapstick","20",7.23817740324529
276,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Slapstick","30",6.60033246414259
277,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Open Mic","10",3.38306482613516
278,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Open Mic","20",5.06719145743544
279,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Italian Opera","Open Mic","30",4.00826857143988
280,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Improv","10",6.06934868684484
281,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Improv","20",3.10262032456212
282,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Improv","30",5.51556229390293
283,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Slapstick","10",5.75967209479972
284,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Slapstick","20",1.80197004898311
285,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Slapstick","30",5.53921032643896
286,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Open Mic","10",5.24233415703151
287,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Open Mic","20",7.31191660210209
288,"Liquid Air Show","All About Crustaceans","Mind Reader","Celtic Folk Dance","Open Mic","Open Mic","30",6.94087598077661
289,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Improv","10",5.40373661000608
290,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Improv","20",5.84764645468416
291,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Improv","30",6.57367638915081
292,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Slapstick","10",5.58765958737559
293,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Slapstick","20",5.22509958334084
294,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Slapstick","30",5.72189323863982
295,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Open Mic","10",5.12124866871383
296,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Open Mic","20",3.21170658955632
297,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Beatles","Open Mic","30",5.18442333269742
298,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Improv","10",4.55326263552376
299,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Improv","20",7.47928701580163
300,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Improv","30",7.38454302204768
301,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Slapstick","10",6.20018326842415
302,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Slapstick","20",8.6534899604621
303,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Slapstick","30",6.5879890000732
304,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Open Mic","10",6.33929669642091
305,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Open Mic","20",8.64971336233768
306,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Wiggles","Open Mic","30",5.80221434507642
307,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Improv","10",5.38368489268634
308,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Improv","20",5.99866755860621
309,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Improv","30",8.47793426821166
310,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","10",3.81526578424812
311,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","20",7.47611039951945
312,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Slapstick","30",4.5653462339806
313,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","10",5.55060154260859
314,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","20",3.32075697816386
315,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Italian Opera","Open Mic","30",1.96291805044075
316,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Improv","10",5.42182622493374
317,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Improv","20",1.53388588705308
318,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Improv","30",4.50327377402827
319,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","10",6.77115830133747
320,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","20",4.97197016984016
321,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Slapstick","30",3.41347547096005
322,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","10",3.99257407369765
323,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","20",5.28711397648934
324,"Liquid Air Show","Wide World of Canines","Card Tricks","Atlanta Ballet","Open Mic","Open Mic","30",3.1907372936032
325,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Improv","10",7.44512701103373
326,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Improv","20",8.27736861435295
327,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Improv","30",3.56758892590932
328,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","10",8.26974692342367
329,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","20",9.94003880359241
330,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Slapstick","30",7.4502031150976
331,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","10",4.5311567339159
332,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","20",4.76405565003604
333,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Beatles","Open Mic","30",6.67800745610967
334,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","10",5.04819329046354
335,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","20",6.59039831715168
336,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Improv","30",7.11584876907717
337,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","10",5.9827807043298
338,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","20",8.25740914438895
339,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Slapstick","30",5.96645480976693
340,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","10",6.21106707305801
341,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","20",5.45594869940834
342,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","30",6.35107920253228
343,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","10",5.0961600390866
344,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","20",8.02627183277305
345,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","30",5.5704402518929
346,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","10",5.5926478756454
347,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","20",6.56501614919349
348,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","30",4.40725315776885
349,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","10",4.77165243400568
350,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","20",7.10024981881316
351,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","30",2.75273574169332
352,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","10",4.85929839028507
353,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","20",1.85532824577499
354,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","30",4.94191075241537
355,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","10",6.10037672619084
356,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","20",6.0511483401843
357,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","30",4.1814724806373
358,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","10",4.0085373295304
359,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","20",4.86015546775782
360,"Liquid Air Show","Wide World of Canines","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","30",6.03431794193468
361,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","10",6.78121278982112
362,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","20",5.13871452339448
363,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Improv","30",6.77230201899811
364,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","10",4.80972982693483
365,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","20",6.01470204952765
366,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Slapstick","30",5.51089989122522
367,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","10",5.17555504998725
368,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","20",5.5715331514442
369,"Liquid Air Show","Wide World of Canines","Card Tricks","Salsa Vida","Beatles","Open Mic","30",6.01428113278989
